0,1023,0,0,0,0,0,0
1,1023,-127,64,46,97,-19,20
2,1023,-135,70,12,82,-41,20
3,1023,-144,53,21,-28,-12,20
4,1023,-139,73,37,26,13,21
5,1023,-141,70,26,7,-18,20
6,1023,-144,52,32,13,-7,20
7,1023,-149,68,33,-6,1,20
8,1023,-137,68,26,-28,0,20
9,1023,-129,63,26,-3,3,20
10,1023,-142,61,24,-13,-5,20
11,1023,-123,58,21,-11,-6,20
12,1023,-125,70,28,0,-13,20
13,1023,-142,62,29,-13,-9,20
14,1023,-147,64,27,-19,-29,20
15,1023,-152,44,-11,-179,37,20
16,1023,-129,58,13,-110,114,20
17,1023,-167,101,38,-35,178,20
18,1023,-153,65,0,-55,143,20
19,1023,-110,47,60,-129,88,20
20,1023,-142,62,39,-91,-40,20
21,1023,-146,37,-9,143,-140,20
22,1023,-173,36,-39,55,-160,20
23,1023,-163,27,4,-60,-99,20
24,1023,-162,44,-17,17,-49,20
25,1023,-147,31,-9,-1,-13,20
26,1023,-182,40,32,-2,20,20
27,1023,-180,36,55,-18,54,20
28,1023,-137,27,44,-81,49,20
29,1023,-116,30,40,-28,36,20
30,1023,-159,27,61,-64,21,20
31,1023,-118,54,31,-66,-79,20
32,1023,-184,36,0,71,-58,20
33,1023,-155,133,-11,-183,25,20
34,1023,-149,34,34,-107,54,20
35,1023,-146,54,45,41,7,20
36,1023,-165,38,32,124,61,20
37,1023,-183,42,47,5,38,20
38,1023,-122,28,24,42,-28,20
39,1023,-147,33,26,50,-54,20
40,1023,-138,39,35,-24,-85,20
41,1023,-167,19,31,-224,-21,20
42,1023,-168,74,-40,108,-36,20
43,1023,-151,64,32,-125,74,20
44,1023,-124,46,35,98,87,20
45,1023,-144,0,119,179,-43,20
46,1023,-120,22,16,-68,-138,20
47,1023,-169,3,39,-54,4,20
48,1023,-128,5,84,70,-20,20
49,1023,-164,1,38,-23,0,20
50,1023,-155,15,49,-3,-9,20
51,1023,-150,13,58,-5,-3,20
52,1023,-155,11,61,-9,-5,20
53,1023,-147,13,48,32,-7,20
54,1023,-146,29,59,53,-15,20
55,1023,-156,5,50,14,-9,20
56,1023,-156,0,47,37,-8,20
57,1023,-148,27,56,-17,2,20
58,1023,-148,24,52,-5,2,20
59,1023,-149,21,50,-7,0,20
60,1023,-148,19,54,1,-6,20
61,1023,-150,22,53,-11,-1,20
62,1023,-153,24,49,-13,0,20
63,1023,-148,24,50,-5,0,20
64,1023,-148,22,54,-1,-1,20
65,1023,-150,19,50,-9,-3,20
66,1023,-149,23,53,-1,-2,20
67,1023,-150,23,53,-4,1,20
68,1023,-146,26,51,-5,0,20
69,1023,-150,21,53,0,-5,20
70,1023,-151,21,48,-11,0,20
71,1023,-151,26,52,-10,2,20
72,1023,-147,21,48,-5,0,20
73,1023,-150,21,52,-10,-1,20
74,1023,-152,24,54,-11,-4,20
75,1023,-150,29,46,-16,-2,20
76,1023,-147,26,46,1,-1,20
77,1023,-174,27,47,25,-3,20
78,1023,-277,57,-134,219,123,20
79,1023,-181,149,24,138,327,20
80,1023,-47,-15,21,327,327,20
81,1023,98,-65,-96,327,218,20
82,1023,167,-178,31,327,-48,20
83,1023,-28,0,-34,-105,-42,20
84,1023,64,-101,-129,-208,-18,20
85,1023,28,-78,-95,-327,92,20
86,1023,217,327,327,-327,327,20
87,1023,226,284,-85,327,-74,20
88,1023,179,52,-27,-37,-72,20
89,1023,137,81,-18,246,-57,20
90,1023,149,-105,-25,327,-126,20
91,1023,134,-46,-101,324,-119,20
92,1023,135,-153,-116,-80,56,20
93,1023,59,-98,-149,-278,88,20
94,1023,17,-272,-61,-327,131,20
95,1023,327,-327,199,327,36,20
96,1023,187,46,54,172,-260,20
97,1023,99,52,-34,-132,-184,20
98,1023,43,60,-30,-143,-196,20
99,1023,5,56,-33,-211,-224,20
100,1023,-52,202,-60,-207,-253,20
101,1023,-153,327,-32,-164,-231,20
102,1023,-136,91,22,97,-327,20
103,1023,-209,102,10,327,-310,20
104,1023,-102,39,29,109,-66,20
105,1023,-140,-2,1,27,-20,20
106,1023,-171,13,26,-92,40,20
107,1023,-207,-9,51,-109,35,20
108,1023,-139,0,40,-123,34,20
109,1023,-114,3,30,-49,-18,20
110,1023,-198,26,54,-235,9,20
111,1023,-178,83,39,-224,7,20
112,1023,-191,150,-16,49,3,21
113,1023,-109,148,15,264,60,20
114,1023,-85,89,-2,287,4,20
115,1023,-143,58,-25,8,109,20
116,1023,54,-82,-17,18,-130,20
117,1023,-37,-13,33,-70,-237,20
118,1023,-171,14,95,195,-288,20
119,1023,-311,-78,38,65,-109,20
120,1023,-272,45,-33,3,39,20
121,1023,-171,31,72,50,38,20
122,1023,-112,79,30,8,3,20
