0,888,0,0,0,0,0,0
1,884,-150,14,70,1,15,-2
2,887,-147,8,68,-8,-7,20
3,884,-140,2,68,-24,-11,20
4,880,-157,3,76,7,-9,20
5,879,-143,13,69,-18,-12,21
6,880,-151,16,71,-5,6,20
7,879,-148,21,74,-20,5,20
8,880,-143,11,76,0,6,21
9,870,-144,14,73,7,0,20
10,880,-138,4,67,-6,-4,20
11,880,-155,9,72,-9,-2,20
12,879,-144,23,68,-7,-2,20
13,878,-142,8,71,-7,-1,20
14,877,-149,11,68,2,-6,20
15,879,-146,18,66,-12,0,20
16,878,-146,13,74,-1,0,20
17,878,-143,11,69,1,-4,21
18,879,-148,11,68,-3,-5,21
19,879,-146,9,70,-1,-5,20
20,878,-146,6,68,-4,-5,20
21,878,-149,-4,64,-20,-7,20
22,879,-158,10,80,32,8,20
23,881,-144,-6,66,11,8,20
24,887,-160,17,73,0,4,20
25,886,-143,0,66,-10,-6,20
26,885,-150,10,67,-26,-5,20
27,892,-144,5,72,-13,1,20
28,890,-146,11,76,-18,-4,20
29,884,-152,-5,72,0,-8,20
30,882,-143,9,69,-16,-18,20
31,880,-148,2,68,-14,0,20
32,876,-146,2,67,-11,0,20
33,876,-141,-3,62,-14,4,20
34,874,-154,-3,64,-58,4,20
35,865,-145,3,59,-122,-6,20
36,885,-162,12,74,-67,33,20
37,878,-144,-6,70,-22,70,20
38,874,-160,7,75,-71,55,20
39,876,-158,20,70,-14,22,20
40,876,-151,9,49,30,23,20
41,870,-149,13,41,-11,30,20
42,872,-143,35,48,-53,10,21
43,876,-102,73,67,55,-23,20
44,861,-275,64,139,32,-94,20
45,841,-192,-4,101,49,-207,20
46,894,-151,-17,84,47,-203,21
47,932,-117,-41,65,38,-69,20
48,940,-100,22,114,-26,-11,20
49,922,-102,74,144,59,0,20
50,918,-108,85,109,39,-6,20
51,914,-97,58,102,-44,9,20
52,901,-93,24,97,-24,38,20
53,897,-103,29,99,-24,55,20
54,893,-121,52,102,-10,76,20
55,893,-93,133,97,-46,74,20
56,887,-111,114,79,-9,88,20
57,864,-119,58,61,15,89,21
58,868,-120,26,36,-79,95,20
59,883,-157,25,52,-140,118,20
60,910,-134,96,102,69,38,20
61,898,-138,57,83,32,-36,20
62,865,-149,49,85,112,-121,20
63,847,-137,76,85,39,-143,21
64,833,-141,135,145,29,-131,20
65,825,-167,46,118,39,-233,21
66,856,-132,1,-9,69,-156,20
67,886,-79,-15,-3,-26,-6,20
68,870,-88,-21,53,-79,64,20
69,878,-112,25,129,-124,132,20
70,893,-169,5,117,-25,177,21
71,906,-203,84,129,-35,211,20
72,892,-168,205,189,-327,85,20
73,919,-137,-19,99,156,-3,20
74,908,-157,-8,71,17,-106,20
75,886,-144,-6,81,-101,-107,20
76,891,-123,-26,69,31,-19,20
77,880,-150,-20,72,3,0,20
78,874,-163,10,75,-28,-1,20
79,869,-162,27,60,-108,0,20
80,868,-156,48,70,-69,47,20
81,883,-155,14,81,-10,75,20
82,895,-147,-3,82,-15,36,20
83,894,-143,-11,86,-19,11,20
84,893,-138,-13,87,-4,10,20
85,894,-136,-10,89,13,0,20
86,890,-141,12,87,33,-34,20
87,879,-143,40,93,-28,-84,20
88,863,-167,32,93,-6,-128,20
89,872,-150,25,83,19,-127,20
90,889,-147,14,77,-8,-65,20
91,890,-124,0,49,-29,-13,20
92,870,-147,39,38,-19,61,20
93,854,-155,58,13,-87,185,20
94,857,-195,47,69,-179,239,20
95,889,-192,8,102,-186,193,20
96,907,-135,-2,93,-196,83,20
97,890,-121,4,93,-156,16,21
98,883,-121,-2,84,-52,-10,20
99,882,-124,17,82,-12,-11,20
100,890,-137,33,71,20,-40,20
101,890,-165,43,67,111,-86,20
102,897,-243,65,93,168,-104,20
103,882,-172,33,142,10,-123,20
104,859,-165,-25,107,59,-218,20
105,884,-124,-5,97,-98,-187,20
106,925,-90,-32,85,7,-16,20
107,914,-108,-30,80,102,124,20
108,863,-125,-31,79,117,198,20
109,874,-198,-13,93,-26,193,20
110,891,-216,10,100,-167,159,20
111,914,-187,25,111,-61,175,20
112,923,-115,20,95,-123,133,20
113,946,-137,14,123,-18,33,20
114,954,-153,-2,108,-6,-93,20
115,925,-181,26,122,0,-165,20
116,918,-182,1,104,9,-246,20
117,855,-189,-23,102,0,-288,20
118,847,-175,-42,78,2,-237,20
119,867,-151,-17,62,-98,-159,21
120,890,-160,39,47,-39,-34,20
121,891,-154,97,57,-102,141,20
122,872,-240,101,123,-74,327,20
123,959,-181,49,147,65,269,20
124,955,-190,-13,115,17,86,20
125,929,-129,-12,110,-24,38,20
126,924,-124,-42,128,-51,-36,20
127,903,-135,-21,165,-249,-236,20
128,868,-151,-59,233,-232,-327,21
129,850,-166,-75,163,-29,-281,20
130,876,-147,-67,141,40,-217,21
131,924,-139,-57,97,84,-89,20
132,955,-64,-27,91,-11,41,21
133,969,-82,-12,79,41,125,20
134,959,-129,12,96,56,157,20
135,897,-259,35,154,-67,319,20
136,899,-228,15,150,121,327,20
137,916,-132,-20,107,5,251,20
138,969,-141,-53,133,-55,191,20
139,1023,-88,-9,280,-25,79,21
140,1013,-150,128,231,32,-293,20
141,888,-327,78,191,327,-327,20
142,996,-287,-12,97,204,-327,20
143,1023,-97,-125,38,290,-186,20
144,1023,-74,-194,10,55,37,20
145,975,-222,81,93,-76,166,20
146,917,-268,144,-23,2,85,20
147,932,-152,183,83,-137,82,20
148,930,-40,147,100,-268,43,20
149,884,-97,171,86,-327,-33,21
150,844,-202,179,318,-293,-327,20
151,1004,-140,8,233,173,-327,20
152,1023,22,-184,37,327,-217,21
153,1023,3,-183,-38,27,-20,21
154,1023,-107,-103,60,-122,206,20
155,883,-327,251,327,133,327,20
156,919,-295,172,60,109,-327,20
157,987,-302,124,98,171,-327,20
158,1023,-170,-25,8,-41,-250,20
159,1023,-101,-7,-16,-105,72,20
160,1023,-143,-19,48,-115,327,20
161,1023,-327,-80,175,-257,327,20
162,855,-247,-26,211,-327,327,20
163,876,-221,141,164,-317,-16,20
164,904,-245,219,305,327,-290,20
165,1023,-157,-7,134,90,-303,21
166,1023,-70,-34,86,-9,-183,20
167,1023,41,31,13,7,-111,20
168,1023,126,69,29,-67,-53,20
169,1023,145,64,49,-72,-17,20
170,1023,67,54,40,-57,46,21
171,1023,-2,-27,26,49,126,21
172,1023,54,327,129,-35,93,20
173,1023,82,327,153,-101,19,20
174,1023,80,164,52,0,12,20
175,1023,49,112,56,0,-34,21
176,1023,49,102,51,-3,4,20
177,1023,69,127,85,-41,12,21
178,1023,57,118,77,-10,-8,20
179,1023,35,79,39,38,19,20
180,1023,10,220,201,-14,15,20
181,1023,7,132,123,-149,-167,20
182,1023,0,104,88,117,-128,20
183,1023,15,87,84,-323,-117,20
184,1023,-21,114,99,-115,-122,20
185,1023,0,159,69,-102,-63,20
186,1023,2,157,104,23,-32,21
187,1023,10,142,98,21,-1,20
188,1023,6,114,97,17,10,20
189,1023,14,119,97,15,12,20
190,1023,25,115,95,-1,18,20
191,1023,26,126,112,35,12,20
192,1023,36,115,91,-15,10,20
193,1023,47,113,103,11,25,21
194,1023,45,124,82,-19,7,20
195,1023,68,118,115,4,9,20
196,1023,60,104,107,29,-30,21
197,1023,58,105,97,-12,-103,20
198,1023,43,122,125,-21,-49,20
199,1023,53,99,94,45,-63,20
200,1023,35,110,102,-29,-4,20
201,1023,63,124,101,-106,-22,21
202,1023,49,148,69,-135,-85,20
203,1023,58,104,69,-61,-69,20
204,1023,183,262,203,118,-24,20
205,1023,96,140,58,-52,-171,20
206,1023,50,81,37,15,-167,20
207,1023,51,24,14,41,-51,20
208,1023,57,8,-27,36,5,20
209,1023,14,27,43,-70,91,20
210,1023,-60,12,61,-146,140,20
211,996,-164,3,99,-90,182,20
212,937,-327,-27,120,-79,184,20
213,906,-327,-62,-21,-89,113,20
214,921,-324,15,111,-47,26,20
215,993,-213,43,106,-234,-130,20
216,1016,-88,186,109,-327,-93,20
217,1014,-55,100,94,-258,-129,21
218,894,-219,227,202,170,-242,21
219,950,-327,-16,327,223,-327,20
220,1023,-327,-256,327,327,-327,20
221,1023,-327,-181,-327,185,202,20
222,1023,-327,327,327,-190,327,20
223,813,-71,36,327,-327,-327,20
224,1023,-327,327,-50,-253,-327,20
225,1023,-215,-236,-327,197,181,20
226,1023,-327,115,301,-19,327,20
227,856,203,327,327,-327,-128,20
228,1023,-327,22,-327,327,56,20
229,1023,-327,62,-47,-327,-327,21
230,1023,-327,-177,-39,-327,327,20
231,992,-192,-63,327,210,66,16
232,1010,-327,134,327,327,-327,20
233,1023,-14,69,45,-14,4,21
234,1023,-8,108,31,-219,65,20
235,1023,-121,-235,-327,47,-179,21
236,1023,-155,243,10,18,327,20
237,872,-84,79,223,3,-142,20
238,983,-274,22,161,-219,327,20
239,1013,-59,-95,327,-241,-327,20
240,995,9,-24,175,327,266,20
241,1007,-327,215,327,327,-327,20
242,1023,-327,-327,-165,-158,-327,20
243,1023,11,267,-81,-234,183,20
244,1023,113,239,47,19,-158,20
245,1023,99,293,131,-30,-140,20
246,1023,-52,186,-127,38,47,21
247,1023,51,-190,-79,126,268,20
248,990,-276,-274,-66,-21,327,20
249,814,-327,109,211,114,327,20
250,862,-233,131,-8,-327,69,20
251,919,-258,8,63,-327,183,21
252,930,-282,-15,148,-325,317,20
253,926,-283,78,195,-143,327,20
254,1005,-210,-25,63,-177,-22,20
255,976,-113,8,93,-207,-47,20
256,908,36,-46,-42,37,50,20
257,913,14,-35,-54,150,21,20
258,1004,-259,257,1,156,26,20
259,1023,-273,327,28,-327,-307,20
260,1009,-163,20,273,-18,-327,20
261,1023,-215,-90,298,77,-327,20
262,1023,-92,-91,217,181,-327,20
263,1023,7,11,120,-156,-327,20
